tweet_id,user_id,text,user_screen_name,username,date,retweets,likes,replies
1091499197713580033,77253376,"Fireball 
É d +",d1gimon,darko,1549068662000,0,0,0
1091498492005150720,77253376,"Pra você ver
O grau",d1gimon,darko,1549068494000,0,0,0
1091498449663639552,77253376,7 pessoas pra cortar 1 pizza,d1gimon,darko,1549068484000,0,1,0
1090679692162682881,1036779492004560898,"Saudade dela

Ela mesmo

A famosa

Irresistível

FRENTE FRIA",salluci_,Salgado,1548873277000,18266,20389,30
1090979501348134912,814170467670048769,que a brisa esteja com vocêpic.twitter.com/ymnHJCuuFE,mvlxn,eu achava que xxxtentacion era site pornô,1548944757000,2992,6929,110
1091366402504548353,77253376,"Vou fazer mais uma tattoozinha terça-feira com um tatuador de Floripa que to esperando vir pra cá faz mt tempo 
Pense na felicidade kkkk",d1gimon,darko,1549037001000,0,0,0
1091070991474806790,77253376,É impressionante quanta burrice em uma pessoa só né grrrrrr,d1gimon,darko,1548966570000,0,0,0
1091069428970803200,77253376,"Que absurdo é esse da Damares meu????? Se apresentando como mestre em educação e direito sendo que ela não tem nenhum diploma acadêmico 
E ainda argumentar que ele é mestre pois tem “mestrado bíblico” kkkk
Sério WTF essa mulher é uma otáriaaaaaaaa",d1gimon,darko,1548966197000,1,17,2
1090962923827195905,77253376,Sócrates  kkk,d1gimon,darko,1548940804000,0,0,1
1090621868153942017,77253376,To fazendo vários smoothies <3,d1gimon,darko,1548859490000,0,0,0
1090621693922590720,77253376,"To muito faceira pq depois de um ano inteiro morando sem geladeira, agora eu tenho geladeira em casa novamente hehehehe 
Outra vida",d1gimon,darko,1548859449000,0,2,0
1090235880407617537,77253376,“We are like the dreamer who dreams and then lives inside the dream. But who is the dreamer?”,d1gimon,darko,1548767464000,0,1,0
1090004555197227009,77253376,"Hauahauha tbm amo essa calçaaaa
E linda é você 
Amei essas fotos novas",d1gimon,darko,1548712311000,0,1,1
1089895217308880897,77253376,Quando tu vier pra cá de novo certamente fazemos um rolezinho aqui hehehe,d1gimon,darko,1548686243000,0,0,0
1089688844348391424,77253376,"Eu, hoje, inaugurando meu novo ap, fumando um charutão de respeito nessa linda sacadinha
Feliz demais com a vida uhupic.twitter.com/tBKbnUooNA",d1gimon,darko,1548637040000,0,31,4
1088478463546265600,166553922,https://youtu.be/SvbTFwXagdQ ,luanablem_,palestrinha,1548348463000,1,1,0
1088538224149098497,2752826782,"Meu pior inimigo sou eu, disso eu sei bem 
Mas se vc quer saber, melhor amigo também",_victorcid,cidson,1548362711000,18,24,2
